,date,adjclose,open,high,low,volume,rsi,stoch,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,macd,macddiff,volatility_atr,volatility_bbm,volatility_bbl,volatility_bbh,volatility_bbw,volatility_kch,volatility_kcl,volatility_kcw,williamr,ichibaseline,ichiconversionline,ichilinea,ichilineb,ema200,volatility_bbm_3,ichiconversionline_3,volatility_bbh_3,volatility_bbl_3,volatility_kch_3,volatility_kcl_3,volatility_kcw_3,signal
1841,12/9/2020,1340,1410,1410,1335,31830,67.01265844,68.98148148,0,0.137208768,0.223205934,84.95607289,6.415292867,75.8251843,1183.05,923.0304046,1443.069595,43.95749891,1381.166667,1205.766667,13.56045768,-31.01851852,1194.5,1315.5,1157,1255,908.1010813,1216.0294,1299.7524,1461.8491,981.2303,1266.4263,1202.186,13.484019,0
1842,12/10/2020,1334,1330,1370,1299,24208,66.26376563,64.46700508,0,0.075341838,0.116586458,77.75060123,-0.632143032,75.34266587,1198.1,939.7236079,1456.476392,43.1310228,1394.633333,1221.633333,13.22495158,-35.53299492,1204.5,1328.5,1157,1266.5,912.3388815,1235.5001,1316.0289,1490.5889,993.13763,1282.4875,1216.4246,13.323834,0
1843,12/13/2020,1360,1349,1383,1349,31486,67.93596394,71.06598985,0.064650259,0.021550086,0.078033564,73.73816154,-3.715666181,72.70839929,1214.9,960.3227819,1469.477218,41.90916424,1412.8,1241,12.94747155,-28.93401015,1218,1337,1157,1277.5,916.793221,1254.1901,1331.8846,1514.2964,1009.5785,1296.9425,1231.0892,12.841379,0
1844,12/14/2020,1444,1380,1445,1380,51606,72.65228019,91.97860963,0.246991712,0.103880657,0.066924194,78.47676714,0.81835154,73.93755936,1234.55,973.0355836,1496.064416,42.36594977,1437.733333,1259.933333,13.18176202,-8.021390374,1218,1352,1157,1285,922.0390596,1274.0464,1350.987,1536.9888,1029.5552,1314.0684,1249.0609,12.458868,0
1845,12/15/2020,1492,1472,1529,1452,73733,74.92224929,90.05376344,0.334752889,0.215464953,0.113631899,85.14847553,5.992047944,75.04380342,1257.6,990.7027164,1524.497284,42.44549676,1468.433333,1283.433333,13.44541887,-9.946236559,1248,1380,1184.5,1314,927.7103127,1295.0474,1372.4493,1559.3049,1051.963,1333.4098,1269.3262,12.263629,0
1846,12/16/2020,1483,1500,1500,1450,54079,73.68722085,87.6344086,0.28700442,0.289583007,0.202976206,86.65858317,6.001724467,72.53942308,1279.1,1012.315518,1545.884482,41.7144058,1479.866667,1306.866667,12.41597091,-12.3655914,1249.5,1380,1184.5,1314.75,933.2355833,1315.4141,1392.919,1575.4277,1079.5151,1350.5409,1289.9003,11.673335,0
1847,12/17/2020,1468,1499,1510,1440,41755,71.56969487,82.3699422,0.205136974,0.275631428,0.260226463,83.89622344,2.591491786,72.28548077,1298.5,1036.05572,1560.94428,40.42268461,1479.6,1318.4,11.52251608,-17.6300578,1261,1380,1184.5,1320.5,938.5566222,1333.9878,1410.8712,1584.9623,1109.7883,1364.4132,1308.9701,10.862702,0
1848,12/20/2020,1338,1500,1500,1337,81057,56.43367525,41.94528875,0,0.164047131,0.243087189,65.47048773,-12.66739513,81.35693269,1310.2,1063.065543,1557.334457,37.72469201,1487.3,1322.1,11.76051826,-58.05471125,1272.5,1414,1184.5,1343.25,942.5311832,1347.5613,1418.7716,1590.1915,1132.9838,1370.1383,1318.0508,10.451171,0
1849,12/21/2020,1377,1315,1399,1239,61443,59.22002368,49.1638796,0.078059056,0.094398677,0.178025745,55.44848557,-18.15151783,89.22123942,1324.25,1096.210639,1552.289361,34.44053021,1489.966667,1321.966667,11.94907418,-50.8361204,1278.5,1384,1184.5,1331.25,946.854256,1359.2633,1424.6584,1593.5159,1153.6508,1374.9263,1324.9213,10.400655,0
1850,12/22/2020,1442,1404,1448,1388,41306,63.41926089,70.80536913,0.195699941,0.091252999,0.116566269,54.37281777,-15.38174851,87.39911548,1341.55,1133.804507,1549.295493,30.97096543,1490.533333,1325.533333,11.71847257,-29.19463087,1278.5,1384,1184.5,1331.25,951.7810793,1370.4882,1431.7015,1594.4143,1175.7646,1381.2683,1333.1177,10.435388,0
1851,12/23/2020,1438,1500,1514,1405,34164,62.98940561,69.46308725,0.354582801,0.209447266,0.131699647,51.84216305,-14.32992259,89.55920393,1354.75,1158.008672,1551.491328,29.04466915,1503,1331.2,12.1233505,-30.53691275,1278.5,1384,1184.5,1331.25,956.6190785,1380.3054,1436.4078,1595.2812,1194.025,1386.8113,1338.7338,10.771077,0
1852,12/24/2020,1425,1435,1450,1410,17604,61.52973724,65.10067114,0.275633047,0.275305263,0.192001843,47.36807674,-15.04320711,84.60328354,1368,1190.781491,1545.218509,25.90913877,1509.3,1343.7,11.60883281,-34.89932886,1285.5,1384,1184.5,1334.75,961.2795852,1388.8386,1439.4011,1592.8534,1213.1165,1390.882,1343.3053,10.883984,0
1853,12/27/2020,1393,1397,1423,1390,34791,57.96873831,53.10344828,0.083027662,0.237747836,0.240833455,39.54974358,-18.28923222,79.64295519,1378.9,1225.256386,1532.543614,22.28495375,1513,1347.6,11.56400755,-46.89655172,1285.5,1384,1184.5,1334.75,965.5753107,1395.3263,1438.9352,1587.7273,1230.5134,1392.4447,1344.828,10.960061,0
1854,12/28/2020,1380,1376,1415,1370,22475,56.53721234,48.62068966,0.005600059,0.121420256,0.211491118,31.72349488,-20.89238474,76.17865967,1387.4,1254.689187,1520.110813,19.13086542,1507.533333,1346.133333,11.31176264,-51.37931034,1304.5,1376.5,1184.5,1340.5,969.6989395,1400.1855,1436.5844,1581.1141,1246.3525,1392.3469,1344.5862,10.910806,0
1855,12/29/2020,1350,1385,1395,1350,33279,53.2680622,38.27586207,0,0.029542573,0.129570222,22.19612554,-24.33580326,73.0607937,1393.95,1284.183931,1503.716069,15.74892492,1491.733333,1336.733333,10.96000189,-61.72413793,1304.5,1376.5,1184.5,1340.5,973.4830296,1403.0907,1431.3756,1571.4951,1261.2781,1389.671,1342.029,10.675948,0
1856,12/30/2020,1410,1390,1425,1356,36958,58.44357444,58.96551724,0.239007459,0.081535839,0.077499556,21.72791647,-19.84320986,73.25471433,1397.45,1290.35663,1504.54337,15.32696991,1485.566667,1326.766667,11.29311367,-41.03448276,1314.5,1376.5,1184.5,1345.5,977.8264821,1405.9536,1428.1951,1563.8496,1273.6569,1389.4314,1340.9597,10.614705,0
1857,12/31/2020,1391,1480,1480,1390,42418,56.31659651,52.4137931,0.140782671,0.12659671,0.079225041,18.7566135,-18.25161027,74.9292429,1395.5,1289.43304,1501.56696,15.20128413,1482.333333,1319.533333,11.62082421,-47.5862069,1343,1376.5,1184.5,1359.75,981.9376614,1407.0625,1423.2554,1557.7872,1280.4874,1388.1681,1337.5853,10.702047,0
1858,1/3/2021,1411,1395,1422,1395,24107,58.04739392,59.31034483,0.220711666,0.200167266,0.136099938,18.46147531,-14.83739876,70.53631861,1401.7,1307.944787,1495.455213,13.37735795,1470.5,1334.9,9.667070649,-40.68965517,1343,1432,1184.5,1387.5,986.2069384,1409.683,1422.8268,1546.4697,1297.4972,1388.653,1340.4282,9.834839,0
1859,1/4/2021,1410,1438,1439,1395,20050,57.92381579,62.18181818,0.22800908,0.196501139,0.174421705,17.69047915,-12.48671594,67.88268675,1403.75,1311.158694,1496.341306,13.19199377,1466.533333,1354.133333,7.969747105,-37.81818182,1356,1432,1184.5,1394,990.4237847,1412.7451,1424.5717,1529.8478,1321.2906,1389.2606,1346.863,8.32284,0
1860,1/5/2021,1414,1400,1426,1384,8674,58.30617827,63.63636364,0.275282329,0.241334359,0.212667588,17.16508725,-10.40968627,65.29441807,1405,1312.564076,1497.435924,13.15813861,1462.933333,1354.133333,7.724346838,-36.36363636,1364.5,1415,1184.5,1389.75,994.6384735,1415.1378,1426.24,1512.9106,1343.1335,1390.0835,1353.0833,7.0664244,0
1861,1/6/2021,1420,1434,1434,1410,19017,58.90937313,65.81818182,0.55572855,0.353006653,0.263614051,17.0446907,-8.424066256,61.16497627,1409,1321.362109,1496.637891,12.43972908,1451.333333,1359.533333,6.531793278,-34.18181818,1379.5,1415,1186.5,1397.25,998.8709265,1417.4075,1429.1178,1493.6208,1367.1508,1391.1637,1361.0403,5.7368736,0
1862,1/7/2021,1458,1445,1473,1440,41408,62.59980217,79.63636364,0.919274684,0.583428521,0.392589844,20.76281924,-3.764750173,60.34847864,1415.2,1332.243144,1498.156856,11.72369365,1453.5,1363.1,6.419086842,-20.36363636,1380,1415,1189.5,1397.5,1003.439375,1419.3964,1433.5037,1477.0436,1387.6394,1394.3503,1369.553,4.9155693,0
1863,1/10/2021,1472,1487,1515,1466,27168,63.88666087,73.93939394,1,0.825001078,0.587145418,24.3762706,-0.121039054,60.01363077,1420.8,1338.384953,1503.215047,11.60121723,1463.333333,1369.733333,6.607680723,-26.06060606,1380,1432.5,1192,1406.25,1008.10167,1421.3488,1438.6042,1465.5469,1402.4252,1399.3505,1377.4746,4.674012,0
1864,1/11/2021,1468,1478,1479,1450,20153,63.21737743,71.51515152,0.936970644,0.952081776,0.786837125,25.82813152,1.064657494,56.9122677,1422,1337.593839,1506.406161,11.8714713,1469.466667,1379.066667,6.347126006,-28.48484848,1380,1435.5,1194,1407.75,1012.677773,1424.4723,1444.7151,1458.5696,1414.3046,1405.5715,1385.8029,4.6632,0
1865,1/12/2021,1475,1541,1541,1450,25985,63.92953221,65.44502618,1,0.978990215,0.918691023,26.97193336,1.766767463,60.32104093,1421.15,1339.276256,1503.023744,11.52218193,1486.433333,1386.833333,6.932875473,-34.55497382,1390,1462.5,1202.5,1426.25,1017.277994,1428.1233,1451.6791,1458.7201,1419.7552,1414.0438,1393.3691,5.1582217,0
1866,1/13/2021,1480,1485,1490,1470,22536,64.458854,68.06282723,1,0.978990215,0.970020735,27.65229183,1.957700746,56.28893683,1421,1339.570276,1502.429724,11.46090419,1489.833333,1400.033333,6.2148196,-31.93717277,1390,1462.5,1213,1426.25,1021.882193,1432.2369,1459.4957,1459.7787,1425.758,1422.8346,1401.9165,5.3836336,0
1867,1/17/2021,1565,1500,1574,1490,44509,71.98526767,95.98214286,1,1,0.985993476,36.88433492,8.951795072,60.06004315,1425.85,1324.64669,1527.05331,14.19550587,1501.5,1412.9,6.080153719,-4.017857143,1406.5,1479,1244.5,1442.75,1027.28635,1439.1367,1472.7871,1465.3512,1432.5323,1436.3904,1415.3602,5.539213,0
1868,1/18/2021,1680,1595,1680,1591,50622,78.59094961,100,1,1,0.992996738,55.13403546,21.76119649,65.55403884,1442.95,1299.955629,1585.944371,19.81972633,1531.8,1430.8,6.818335246,0,1459.5,1532,1307.5,1495.75,1033.781013,1450.3113,1493.8938,1480.4813,1437.1526,1457.7253,1434.9662,5.9778523,0
1869,1/19/2021,1665,1713,1740,1620,44387,76.07135632,80.46875,0.88688366,0.962294553,0.987431518,64.72311149,25.08021802,70.99863495,1457.35,1288.207131,1626.492869,23.21238805,1565.433333,1449.233333,7.708978328,-19.53125,1489.5,1575,1351,1532.25,1040.061799,1462.7466,1514.9991,1502.8634,1435.9991,1480.1398,1453.3634,6.676409,0
1870,1/20/2021,1659,1670,1680,1635,30429,75.03510034,77.24719101,0.840361278,0.909081646,0.9571254,69.08782798,23.5559476,68.39877146,1468.2,1277.874384,1658.525616,25.92638819,1590.733333,1473.933333,7.62236241,-22.75280899,1489.5,1590,1351,1539.75,1046.220388,1475.827,1535.8594,1527.9384,1434.0358,1501.919,1471.4478,7.09726,0
1871,1/21/2021,1750,1689,1750,1689,51393,79.57873459,100,1,0.909081646,0.926819282,80.51064856,27.98301455,70.65889431,1483.8,1258.078402,1709.521598,30.42480098,1625.266667,1501.066667,7.945409958,0,1494.5,1600,1358.5,1547.25,1053.22317,1491.6156,1561.2443,1558.4772,1432.3772,1527.4166,1493.3898,7.413855,0
1872,1/24/2021,1898,1800,1903,1800,63486,84.51492462,99.03660886,1,0.946787093,0.921650128,102.8644344,40.26944033,78.89300488,1507.45,1220.511348,1794.388652,38.06940887,1673.266667,1535.066667,8.615064935,-0.963391137,1571,1676.5,1436.5,1623.75,1061.62891,1513.5128,1596.9664,1597.9811,1433.4827,1561.8677,1524.5114,7.7604084,0
1873,1/25/2021,1870,1925,1925,1860,55021,80.54807806,89.8336414,0.84864417,0.949548057,0.935138932,112.66793,40.05834871,77.50370439,1531.3,1209.232864,1853.367136,42.06453809,1714.933333,1573.533333,8.599752671,-10.1663586,1582,1687.5,1459,1634.75,1069.672403,1536.9585,1631.8346,1639.6163,1435.6204,1594.7051,1555.1222,7.8134427,0
1874,1/26/2021,1828,1870,1870,1800,42876,74.87128305,81.16504854,0.623376924,0.824007031,0.906780727,111.9970644,31.50998653,76.75333395,1553.7,1214.955199,1892.444801,43.60491738,1755.733333,1606.133333,8.899817562,-18.83495146,1582,1697.5,1470.5,1639.75,1077.217952,1560.9414,1663.7322,1683.408,1437.0212,1624.3555,1582.8215,7.802594,0
1875,1/27/2021,1889,1840,1889,1830,29954,77.36627575,92.57731959,0.673802923,0.715274672,0.82960992,115.5456743,28.04687714,75.17800056,1580.65,1225.64393,1935.65607,44.91899793,1790.6,1647.4,8.330424666,-7.422680412,1637.5,1707.5,1476.5,1672.5,1085.295385,1587.2671,1698.9062,1726.3741,1445.5714,1655.2656,1614.3561,7.384626,0
1876,1/28/2021,1915,1901,1958,1900,59994,78.35284589,91.53543307,0.710667211,0.669282353,0.736188019,118.0349435,24.42891707,74.5602005,1605.9,1231.71721,1980.08279,46.60100748,1838.833333,1688.033333,8.551499915,-8.464566929,1654,1774.5,1493,1714.25,1093.551152,1615.4149,1735.6442,1770.6439,1457.1549,1687.3995,1647.3313,7.0644813,0
1877,1/31/2021,1852,1915,1920,1831,64806,70.35093506,79.13385827,0.33494738,0.573139171,0.652565399,109.8414767,12.9883602,76.00418045,1628.95,1253.764459,2004.135541,46.06470926,1871.8,1720,8.452586447,-20.86614173,1654,1789,1493,1721.5,1101.097907,1642.399,1767.2736,1812.7178,1469.1832,1714.631,1675.6918,6.7615705,0
1878,2/1/2021,1829,1880,1915,1813,51925,67.63522236,74.60629921,0.180015521,0.408543371,0.550321632,98.90916689,1.644840308,78.60376241,1649.85,1279.012421,2020.687579,44.95409631,1893.3,1738.9,8.501734486,-25.39370079,1654,1796.5,1500,1725.25,1108.340714,1667.8479,1794.3705,1851.7396,1481.4833,1737.7529,1699.9835,6.5878935,0
1879,2/2/2021,1880,1835,1901,1835,49433,70.36683442,84.01639344,0.294573176,0.269845359,0.417175967,94.57549179,-2.151067837,77.94338617,1673.35,1306.74434,2039.95566,43.81697315,1907.6,1764,7.822202854,-15.98360656,1654,1823.5,1500,1738.75,1116.018916,1694.0231,1822.828,1887.1366,1500.0913,1761.1405,1726.3961,6.243785,0
1880,2/3/2021,1910,1950,1965,1892,70037,71.87080539,88.42105263,0.250927591,0.241838763,0.306742497,92.57750673,-3.319242313,78.64904755,1698.15,1338.028201,2058.271799,42.41342624,1936.833333,1787.633333,8.011885371,-11.57894737,1657.5,1882.5,1522.5,1770,1123.919225,1720.7579,1851.7535,1921.8203,1520.7417,1785.488,1753.1462,6.1743646,0
1881,2/4/2021,2000,1940,2009,1892,122039,75.8334255,97.84688995,0.485684108,0.343728292,0.285137471,98.91031937,2.410856258,82.48414279,1727.15,1367.882815,2086.417185,41.60231418,1966.166667,1805.766667,8.504922321,-2.153110048,1682.5,1904.5,1544.5,1793.5,1132.636447,1749.1238,1883.9004,1958.2627,1542.6196,1813.657,1782.4431,6.4858475,0
1882,2/7/2021,2200,2095,2200,2040,119221,81.92653238,100,0.846656523,0.527756074,0.371107709,123.0685523,21.25527137,94.23572852,1764.25,1372.081223,2156.418777,44.45727957,1999.833333,1828.033333,8.976279216,0,1792,2000,1650,1896,1143.25698,1783.153,1928.6693,2001.2874,1568.9437,1853.5864,1822.7688,7.078685,0
1883,2/8/2021,2319,2310,2420,2250,141039,84.44030718,87.13375796,0.995579458,0.775973363,0.549152576,149.9540331,38.51260169,106.8121557,1806.6,1369.461852,2243.738148,48.39346258,2054.8,1862,9.844771242,-12.86624204,1902,2116.5,1788.5,2009.25,1154.955915,1822.7158,1982.9332,2053.2305,1596.0443,1903.0514,1870.7878,7.995368,0
1884,2/9/2021,2248,2325,2350,2220,114201,77.51313099,76.47058824,0.585194483,0.809143488,0.704290975,156.9500683,36.40690956,109.1309401,1845.6,1397.222302,2293.977698,48.58882726,2104.8,1900,10.22772673,-23.52941176,1902,2116.5,1788.5,2009.25,1165.831976,1860.8479,2030.9285,2103.9536,1620.1862,1948.0302,1913.0302,8.831221,0
1885,2/10/2021,2192,2300,2300,2170,111295,72.46371245,63.22580645,0.286053037,0.622275659,0.735797503,151.6893009,24.9169137,111.2178461,1881.45,1442.779976,2320.120024,46.63105839,2147.033333,1928.033333,10.74829042,-36.77419355,1902,2116.5,1801.5,2009.25,1176.042603,1896.6774,2071.383,2152.2659,1641.5797,1987.169,1948.3737,9.584318,0
1886,2/11/2021,1973,2150,2150,1973,280237,56.8632199,27.90322581,0,0.29041584,0.573944996,119.9734789,-5.439126606,121.9960615,1906.1,1506.794653,2305.405347,41.89762833,2169.7,1926.9,11.85373236,-72.09677419,1915,2116.5,1810,2015.75,1183.972527,1924.7683,2092.4688,2195.864,1651.5079,2010.5786,1965.0444,10.4936285,0
1887,2/14/2021,1931,1920,1969,1872,89533,54.44249408,21.12903226,0,0.095351012,0.33601417,90.41751613,-27.99607153,119.8964553,1924.4,1557.031847,2291.768153,38.18002008,2176.133333,1931.733333,11.89912039,-78.87096774,1930,2127.5,1825,2028.75,1191.405636,1948.3856,2104.7556,2232.0474,1661.0635,2025.7224,1974.4441,10.9987335,0
1888,2/15/2021,2124,2027,2124,1980,233730,62.37006784,51.23558484,0.264271723,0.088090574,0.157952475,89.19567724,-23.37432833,127.2068098,1946.6,1587.420713,2305.779287,36.90324532,2202.7,1949.9,12.1755045,-48.76441516,1935,2146,1825.5,2040.5,1200.685182,1974.0284,2124.2522,2267.9954,1676.8994,2046.8778,1991.186,11.29783,0
1889,2/16/2021,2062,2230,2230,2032,73840,58.82856442,41.0214168,0.146213003,0.136828242,0.10675661,79.25969784,-26.64824619,134.2861288,1966.45,1628.459778,2304.440222,34.37567411,2239.5,1960.3,13.29587123,-58.9785832,1935,2146,1825.5,2040.5,1209.255479,1996.2323,2136.3608,2302.6929,1687.2103,2062.6262,2000.6539,11.823939,0
1890,2/17/2021,2030,2165,2165,1999,40199,57.02866745,35.74958814,0.086212064,0.165565597,0.130161471,66.87779361,-31.22412033,137.4575159,1985,1677.16303,2292.83697,31.01631938,2263.033333,1965.233333,14.08615035,-64.25041186,1935,2146,1825.5,2040.5,1217.422091,2015.5912,2143.0342,2334.5994,1695.4252,2074.141,2005.23,12.400782,0
1891,2/18/2021,2015,2030,2037,1995,36102,56.16126186,33.27841845,0.057296436,0.096573834,0.132989224,54.99949455,-34.48193551,127.9117643,1998.25,1709.812225,2286.687775,28.8690379,2260.4,1977.6,13.34591789,-66.72158155,1945,2146,1829.5,2045.5,1225.35819,2032.8292,2147.4683,2359.3018,1708.4868,2081.9463,2009.2227,12.305406,0
1892,2/21/2021,1992,2015,2054,1980,40721,54.78527558,26.83760684,0.011426883,0.051645128,0.104594853,42.87376941,-37.28612852,122.5205879,2002.95,1718.159217,2287.740783,28.43713351,2238,1972.4,12.61637849,-73.16239316,1955,2111,1829.5,2033,1232.986466,2046.3462,2147.658,2374.8809,1723.6333,2084.143,2010.687,11.684693,0
1893,2/22/2021,1968,1950,2018,1950,33973,53.3173176,17.51824818,0,0.022907773,0.057042245,30.76527377,-39.51569933,117.0685291,2007.85,1729.068885,2286.631115,27.7691177,2192.7,1947.5,11.84483841,-82.48175182,2005.5,2086,1829.5,2045.75,1240.300034,2055.129,2143.2605,2380.695,1739.1907,2080.3926,2008.8883,10.734311,0
1894,2/23/2021,1950,1970,1970,1892,58850,52.18787201,14.23357664,0,0.003808961,0.026120621,19.63433175,-40.51731308,113.1616762,2013.95,1746.050411,2281.849589,26.6043933,2153.966667,1919.166667,11.52920765,-85.76642336,2020,2051,1829.5,2035.5,1247.361725,2058.8547,2133.8972,2379.2678,1751.7172,2071.3867,2002.6604,9.879088,0
1895,2/24/2021,1960,2047,2047,1941,27465,52.78625284,16.05839416,0.018553043,0.006184348,0.010967027,12.56517846,-38.06917309,112.4455086,2017.5,1754.480229,2280.519771,26.07383109,2127.766667,1897.766667,11.42705728,-83.94160584,2027.5,2051,1829.5,2039.25,1254.452653,2060.0144,2123.4346,2374.694,1761.7607,2061.1619,1995.2537,9.312882,0
1896,2/25/2021,1938,1975,1980,1932,59320,51.26613405,12.04379562,0,0.006184348,0.005392552,4.923166846,-36.56894777,106.0009577,2018.65,1757.236707,2280.063293,25.89981358,2106.666667,1902.466667,10.18674028,-87.95620438,2054.5,2061,1829.5,2057.75,1261.254119,2059.2605,2112.6758,2363.0112,1775.0658,2049.3337,1988.6265,8.506953,0
1897,2/28/2021,1876,1938,1940,1874,44809,47.14561705,0.836820084,0,0.006184348,0.006184348,-7.370647776,-39.09020991,102.000862,2019.85,1761.30308,2278.39692,25.60060602,2100.833333,1902.833333,9.890933311,-99.16317992,2110,2052,1829.5,2081,1267.370994,2054.9734,2097.942,2346.9963,1784.5444,2034.1731,1978.046,7.9662333,0
1898,3/1/2021,1906,1880,1932,1814,32240,49.27031667,18.93004115,0.0839202,0.0279734,0.013447365,-12.35475053,-35.25945014,103.6007758,2023.7,1774.511638,2272.888362,24.62700623,2079.033333,1886.233333,9.724440559,-81.06995885,2110,1989.5,1829.5,2049.75,1273.725511,2047.8132,2082.1565,2328.2053,1790.6333,2018.6687,1966.0461,7.746363,0
1899,3/2/2021,1850,1930,1940,1826,42927,45.5864511,8.653846154,0,0.0279734,0.020710383,-21.71771662,-35.69793298,104.6406982,2022.2,1769.237078,2275.162922,25.01858591,2047.033333,1871.033333,8.984022732,-91.34615385,2110,1934,1829.5,2022,1279.459586,2037.4751,2062.164,2305.2976,1793.2766,1999.1943,1950.3005,7.49286,0
1900,3/3/2021,1807,1855,1855,1792,53158,42.93205801,3.424657534,0,0.0279734,0.0279734,-32.43241622,-37.13010607,100.4766284,2017.05,1751.2896,2282.8104,26.35139432,2012.066667,1856.666667,8.033637194,-96.57534247,2106,1923,1829.5,2014.5,1284.708744,2024.8364,2039.9685,2279.0725,1793.7733,1977.249,1932.7688,7.087108,0
1901,3/4/2021,1902,1835,1932,1832,37001,49.87612535,25.11415525,0.357241683,0.119080561,0.058342454,-28.48375382,-26.54515493,102.9289655,2012.15,1741.739738,2282.560262,26.87774394,2005.166667,1838.166667,8.69037294,-74.88584475,2106,1919.5,1885,2012.75,1290.850946,2012.7244,2022.4496,2256.6208,1790.52,1961.2701,1918.4956,7.232535,0
